angebotid,titel,preis,beschreibung,basicPrice,market_name,week_number
3138510,Bergader Bergbauern-Kaese,2.49,"Weichkaese, versch. Sorten, 51% Fett i. Tr., 300g Stueck, (1kg=8,30)","1kg=8,30",Marktkauf Espelkamp,23
3138511,Berliner Kindl Weisse,3.99,"versch. Sorten, + 0,48 Pfand, 6x0,33l Flasche, (1l=2,02)","1l=2,02",Marktkauf Espelkamp,23
3138512,Bifi,1.79,"Mini-Salami, versch. Sorten, 100/135g Packung, (100g=1,79/1,33)","100g=1,79/1,33",Marktkauf Espelkamp,23
3138515,Bio-Weizenkruste,1.59,"mit Quark verfeinert, knusprige Kruste, 500g Laib, (1kg=3,18)","1kg=3,18",Marktkauf Espelkamp,23
3138516,BreznA¡k,1.19,"boehmisches Bier, + 0,25 Pfand, 2l PET-DPG Flasche, (1l=0,60)","1l=0,60",Marktkauf Espelkamp,23
3138517,Brunch,0.99,"Brotaufstrich und mehr!, versch. Sorten, 200g Becher, (100g=0,50)","100g=0,50",Marktkauf Espelkamp,23
3138518,Budweiser Budvar,12.99,"Bierspezialitaet aus Tschechien, versch. Sorten, + 3,42/3,10 Pfand, 24x0,33l / 20x0,5l Flasche, (1l=1,64/1,30)","1l=1,64/1,30",Marktkauf Espelkamp,23
3138521,Captain Morgan,8.88,"versch. Sorten, 0,7l Flasche, (1l=12,69)","1l=12,69",Marktkauf Espelkamp,23
3138522,Christians Grod Frucht-Gruetze,1.19,"Tellerfertig, versch. Sorten, 500g Packung, (1kg=2,38)","1kg=2,38",Marktkauf Espelkamp,23
3138523,"Coca-Cola, Fanta oder Sprite",9.29,"teilw. koffeinhaltig, + 3,30 Pfand, 12x1l PET-Flasche, (1l=0,77)","1l=0,77",Marktkauf Espelkamp,23
3138524,Colgate Max Protect Zahncreme,1.29,"versch. Varianten, 75ml Tube, (100ml=1,72)","100ml=1,72",Marktkauf Espelkamp,23
3138526,Connemara,19.95,"Peated Single Malt Irish Whiskey, 40% Vol., 0,7l Flasche, (1l=28,50)","1l=28,50",Marktkauf Espelkamp,23
3138527,Danone Dany,0.99,"Pudding-Dessert, versch. Sorten, 240/460g Packung, (1kg=4,13/2,15)","1kg=4,13/2,15",Marktkauf Espelkamp,23
3138529,Desperados,4.49,"Tequila Flavoured Bier, versch. Sorten, + 0,32 Pfand, 4x0,33l Flasche, (1l=3,40)","1l=3,40",Marktkauf Espelkamp,23
3138530,Dokas Snacks,1.29,"Ergaenzungsfuttermittel fuer ausgewachsene Hunde, versch. Sorten, 70/90g Beutel, (100g=1,84/1,43)","100g=1,84/1,43",Marktkauf Espelkamp,23
3138531,Domestos Aktiv Kraft WC-Gel*,1.29,"versch. Varianten, 750ml Flasche, (1l=1,72)","1l=1,72",Marktkauf Espelkamp,23
3138533,EDEKA Haehnchen-Schnitzel XXL,2.79,"Wiener Art, bratfertig tiefgefroren, 500g Packung, (1kg=5,58)","1kg=5,58",Marktkauf Espelkamp,23
3138534,EDEKA Selection Steak-Burger,3.99,"vom Simmentaler Rind, ungewuerzt, 364g Packung, (1kg=10,96)","1kg=10,96",Marktkauf Espelkamp,23
3138535,effect High Energy-Drink,0.69,"koffein- und taurinhaltig, versch. Sorten, + 0,25 Pfand, 0,33l DPG-Dose, (1l=2,09)","1l=2,09",Marktkauf Espelkamp,23
3138536,Ehrmann Almighurt,0.29,"3,8% Fett, versch. Sorten, 140/150g Becher, (100g=0,19)","100g=0,19",Marktkauf Espelkamp,23
3138537,Faber oder Light Live,2.49,"Sekt, versch. Sorten, 0,75l Flasche, (1l=3,32)","1l=3,32",Marktkauf Espelkamp,23
3138538,Ferrero Kinder-Schokobons,1.99,"Vollmilchschokoladeneier mit Milchfuellung und fein gehackten Haselnuessen, 200g Beutel, (100g=1,00)","100g=1,00",Marktkauf Espelkamp,23
3138539,Finish XXL,7.49,"Geschirrspuelmaschinenreiniger, versch. Varianten, z.B.: All in1 57 WA, Quantum 45 WA, Packung, (1me=0,10)","1me=0,10",Marktkauf Espelkamp,23
3138540,Franziskaner Weissbier,12.99,"versch. Sorten, + 3,10 Pfand, 20x0,5l Flasche, (1l=1,30)","1l=1,30",Marktkauf Espelkamp,23
3138542,Freixenet,1.99,"spanischer Cava, versch. Sorten, 0,2l Flasche, (100ml=1,00)","100ml=1,00",Marktkauf Espelkamp,23
3138544,Fritt,0.44,"fruchtige Kaustreifen, versch. Sorten, 70g Packung, (100g=0,63)","100g=0,63",Marktkauf Espelkamp,23
3138545,Garnier Ambre Solaire Sonnenschutz-Milch LSF 20 oder After Sun,4.99,"200ml Flasche, (100ml=2,50)","100ml=2,50",Marktkauf Espelkamp,23
3138546,Garnier Ambre Solaire UV Water,6.99,"transparentes Sonnenschutz-Spray, LSF 30, 150ml Flasche, (100ml=4,66)","100ml=4,66",Marktkauf Espelkamp,23
3138549,Gut & Guenstig Delikatess-Hinterkochschinken,1.11,"mild gesalzen, Spitzenqualitaet, in grossen Scheiben, 200g Packung, (100g=0,56)","100g=0,56",Marktkauf Espelkamp,23
3138550,Gut & Guenstig Delikatess-Schinken-Fleischwurst,2.29,"geraeuchert, 2x325g = 650g Packung, (1kg=3,52)","1kg=3,52",Marktkauf Espelkamp,23
3138551,Gut & Guenstig Farmer Salat,0.79,"Gemuesesalat mit Karotten, Sellerie und Lauch, 400g Becher, (1kg=1,98)","1kg=1,98",Marktkauf Espelkamp,23
3138552,Gut & Guenstig Frischer Weisskrautsalat,0.79,"400g Becher, (1kg=1,98)","1kg=1,98",Marktkauf Espelkamp,23
3138553,Gut & Guenstig Knuspergriller,1.89,"Gefluegelbratwurst, ideal fuer Grill und Pfanne, 5x80g = 400g Packung, (1kg=4,73)","1kg=4,73",Marktkauf Espelkamp,23
3138554,Gut & Guenstig Kraeuterquark,0.49,"ideal als wuerzige Beilage, Dipp oder Brotaufstrich, versch. Fettstufen, 200g Becher, (100g=0,25)","100g=0,25",Marktkauf Espelkamp,23
3138555,Gut & Guenstig Mini-Knuspergriller,1.89,"Gefluegelbratwurst, ideal fuer Grill und Pfanne, 350g Packung, (1kg=5,40)","1kg=5,40",Marktkauf Espelkamp,23
3138556,Gut & Guenstig Schwarzwaelder Schinken,1.79,"mit Tannenholz geraeuchert, von Hand gesalzen, 200g Packung, (100g=0,90)","100g=0,90",Marktkauf Espelkamp,23
3138558,Golden Toast* Sandwich,0.99,"versch. Sorten, 750g Beutel, (1kg=1,32)","1kg=1,32",Marktkauf Espelkamp,23
3138559,Hasseroeder Premium-Pils,7.29,"+ 3,42 Pfand, 24x0,33l Flasche, (1l=0,92)","1l=0,92",Marktkauf Espelkamp,23
3138560,Hasseroeder,7.29,"Pils, Export, Radler naturtrueb, je nach Verfuegbarkeit im Markt, + 3,10 Pfand, 20x0,5l Flasche, (1l=0,73)","1l=0,73",Marktkauf Espelkamp,23
3138561,Heineken Bier,3.99,"versch. Sorten, + 0,48 Pfand, 6x0,33l Flasche, (1l=2,02)","1l=2,02",Marktkauf Espelkamp,23
3138562,Heinz Tomato Ketchup,2.49,"800ml Flasche, (1l=3,11)","1l=3,11",Marktkauf Espelkamp,23
3138563,Henglein XXL Frischer Pizzateig,1.49,"30 x 40cm, auf Backpapier, 550g Packung, (1kg=2,71)","1kg=2,71",Marktkauf Espelkamp,23
3138564,Henkel Perwoll,3.39,"Feinwaschmittel, versch. Varianten, 16/20/24 Waschanwendungen, (1WA=0,21/0,17/0,14)","1WA=0,21/0,17/0,14",Marktkauf Espelkamp,23
3138567,Huober Original schwaebische Knusper-Brezel,0.99,"Knabbergebaeck, 175g Beutel, (100g=0,57)","100g=0,57",Marktkauf Espelkamp,23
3138568,Iglo Filegro Traditioneller Ofen-Backfisch,4.44,"100% Filet, 4 Stueck im XXL-Pack, tiefgefroren, 480g Packung, (1kg=9,25)","1kg=9,25",Marktkauf Espelkamp,23
3138569,Iglo Spinat-Minis,0.99,"frei dosier- und portionierbar, versch. Sorten, 284/500/750g Packung, (1kg=3,49/1,98/1,32)","1kg=3,49/1,98/1,32",Marktkauf Espelkamp,23
3138570,Jacobs Kaffeekapseln,3.33,"versch. Sorten, 20 Stueck = 104g Packung, (100g=3,20)","100g=3,20",Marktkauf Espelkamp,23
3138571,Jaegermeister,10.49,"Kraeuterlikoer, 35% Vol., 0,7l Flasche, (1l=14,99)","1l=14,99",Marktkauf Espelkamp,23
3138574,Kirsch-Vanille-Plunder,0.59,"Butter-Plunder mit Vanillecreme und Kirschfuellung, Stueck, (100g=0,54)","100g=0,54",Marktkauf Espelkamp,23
3138575,Krombacher Pils,9.49,"mit eingebautem Easy-Zapfhahn und CO2-System, fuer beste Zapfqualitaet, pfandfrei, 5l Fass, (1l=1,90)","1l=1,90",Marktkauf Espelkamp,23
3138576,Kuschelweich Weichspueler,0.99,"versch. Varianten, 33 Waschanwendungen, (1WA=0,03)","1WA=0,03",Marktkauf Espelkamp,23
3138577,Kuehne Dressing,1.19,"versch. Sorten, 500ml Flasche, (1l=2,38)","1l=2,38",Marktkauf Espelkamp,23
3138578,L'OrA©al Paris Anti-Falten-Experte,3.49,"Feuchtigkeitspflege, versch. Varinaten, 50ml Tiegel, (100ml=6,98)","100ml=6,98",Marktkauf Espelkamp,23
3138579,L'OrA©al Paris Elvital Shampoo oder Spuelung,2.39,"versch. Varianten, 300/250ml Flasche, (1l=7,97/9,56)","1l=7,97/9,56",Marktkauf Espelkamp,23
3138580,Langnese Disney oder Likkies,1.79,"Multipack, versch. Sorten, z.B.: Likkies Chocolate Caramel 5x84ml, Packung, (1l=4,26)","1l=4,26",Marktkauf Espelkamp,23
3138581,Langnese Honig,2.99,"Sommerbluete oder Landhonig, 500g Glas, (1kg=5,98)","1kg=5,98",Marktkauf Espelkamp,23
3138583,Lay's Kartoffelchips,0.99,"versch. Sorten, 150/175g Beutel, (100g=0,66/0,57)","100g=0,66/0,57",Marktkauf Espelkamp,23
3138584,Lenor Waescheparfuem oder Unstoppables,4.49,"versch. Varianten, 15 Waschanwendungen, (100g=2,14)","100g=2,14",Marktkauf Espelkamp,23
3138585,Laetta,0.88,"versch. Sorten, 500g Becher, (1kg=1,76)","1kg=1,76",Marktkauf Espelkamp,23
3138587,Maggi Spaghetti Bolognese oder Ravioli,1.29,"versch. Sorten, 800/810g Dose, (1kg=1,61/1,59)","1kg=1,61/1,59",Marktkauf Espelkamp,23
3138589,Meica Curry King XXL,2.99,"echte Meica Currywurst mit Original Curry-Sauce, fix & fertig, 400g Schale, (1kg=7,48)","1kg=7,48",Marktkauf Espelkamp,23
3138592,Milram Schnittkaesescheiben,1.39,"versch. Sorten und Fettstufen, 150g Packung, (100g=0,93)","100g=0,93",Marktkauf Espelkamp,23
3138593,Milupa Bio-Getreidebreie,1.49,"versch. Sorten, 180g Beutel, (100g=0,83)","100g=0,83",Marktkauf Espelkamp,23
3138595,Miracel Whip oder Miracel Whip Mayo,1.29,"versch. Sorten, 500ml Glas / 220ml Flasche, (1l=2,58/5,86)","1l=2,58/5,86",Marktkauf Espelkamp,23
3138598,Moevenpick Gourmet-Fruehstueck,1.59,"mit hohem Fruchtanteil, versch. Sorten, 250g Glas, (100g=0,64)","100g=0,64",Marktkauf Espelkamp,23
3138599,Mueller Froop,0.29,"Frucht auf Joghurt, versch. Sorten, 150g Becher, (100g=0,19)","100g=0,19",Marktkauf Espelkamp,23
3138600,Nivea Deo,1.49,"versch. Varianten, 50/150ml Flasche/Dose, (100ml=2,98/0,99)","100ml=2,98/0,99",Marktkauf Espelkamp,23
3138601,Nivea Duschgel,1.65,"versch. Varianten, 250ml Flasche, (100ml=0,66)","100ml=0,66",Marktkauf Espelkamp,23
3138604,Osborne Veterano oder 103,8.99,"30% Vol., 0,7l Flasche, (1l=12,84)","1l=12,84",Marktkauf Espelkamp,23
3138606,Parliament Vodka,8.49,"38% Vol., 0,7l Flasche, (1l=12,13)","1l=12,13",Marktkauf Espelkamp,23
3138607,Pfalz Sylt Edition Grauer Burgunder,2.99,"Weisswein, 0,75l Flasche, (1l=3,99)","1l=3,99",Marktkauf Espelkamp,23
3138608,Pilca Enthaarungs-Ceme,1.69,"extra soft, 125ml Packung, (100ml=1,35)","100ml=1,35",Marktkauf Espelkamp,23
3138609,Rekorderlig Premium Swedish Cider,0.59,"versch. Sorten, 0,33l Dose, (1l=1,79)","1l=1,79",Marktkauf Espelkamp,23
3138610,Respekt Badreiniger,1.29,"Zitrusfrische, Flasche besteht aus 100%, Recycling-Kunststoff, 750ml Flasche, (1l=1,72)","1l=1,72",Marktkauf Espelkamp,23
3138612,Saalegut Hausmacher-Wurst,0.99,"versch. Sorten, 160g Glas, (100g=0,62)","100g=0,62",Marktkauf Espelkamp,23
3138613,Sambuca Molinari,10.99,"40% Vol., 0,7l Flasche, (1l=15,70)","1l=15,70",Marktkauf Espelkamp,23
3138614,Sarotti Tiamo,1.11,"feinste Trueffel, versch. Sorten, 125g Packung, (100g=0,89)","100g=0,89",Marktkauf Espelkamp,23
3138615,Senseo- oder Jacobs-Kaffeepads,1.39,"Kaffeespezialitaeten, versch. Sorten, z.B.: Senseo, Classic 111g, Bio Classic 83g, Jacobs Crema 118g, Beutel, (100g=1,25/1,67/1,18)","100g=1,25/1,67/1,18",Marktkauf Espelkamp,23
3138616,Spaten Muenchener hell,11.99,"+ 3,10 Pfand, 20x0,5l Flasche, (1l=1,20)","1l=1,20",Marktkauf Espelkamp,23
3138617,Tassimo,3.33,"versch. Sorten, z.B.: Jacobs Kroenung XL 144g, Latte Macchiato Classico 264g, Packung, (1kg=23,13/12,61)","1kg=23,13/12,61",Marktkauf Espelkamp,23
3138618,Teacher's,7.77,"Scotch Whisky, 40% Vol., 0,7l Flasche, (1l=11,10)","1l=11,10",Marktkauf Espelkamp,23
3138621,Valess vegetarisch,1.99,"Fleischersatzprodukte aus dem Kuehlregal, versch. Sorten, 160/180g Packung, (100g=1,24/1,11)","100g=1,24/1,11",Marktkauf Espelkamp,23
3138622,Vionell PH Balance Intim Waschlotion,3.49,"soft & sensitive, 250ml Flasche, (100ml=1,40)","100ml=1,40",Marktkauf Espelkamp,23
3138624,Warsteiner,10.99,"versch. Sorten, + 3,42/3,10 Pfand, 24x0,33l Flasche / 20x0,5l Flasche, (1l=1,39/1,10)","1l=1,39/1,10",Marktkauf Espelkamp,23
3138625,Whiskas Snacks,0.99,"Ergaenzungsfuttermittel fuer Katzen, versch. Sorten, z.B.: Knuspertaschen Anti-Hairball 60g, Dose/Becher, (100g=1,65)","100g=1,65",Marktkauf Espelkamp,23
3138629,Zott Cheese Snack,1.49,"Kaesestreifen zum Abziehen, versch. Sorten, 4x21g = 84g Beutel, (100g=1,77)","100g=1,77",Marktkauf Espelkamp,23
3138635,Bauerngut Jubilaeums-Salami*,4.0,"ausgezeichnet in Geschmack und Qualitaet, im Frischpack, 650g Stueck, (1kg=6,15)","1kg=6,15",Marktkauf Espelkamp,23
3138638,Spanien Kulturheidelbeeren,0.99,"Kl. I, 125g Schale, (100g=0,79)","100g=0,79",Marktkauf Espelkamp,23
3138096,"Dr. Oetker Die Ofenfrische, Culinaria Pizza oder Pizza Tradizionale",1.77,"versch. Sorten, z.B.: Die Ofenfrische Speciale 415g, Culinaria Hot Dog 395g, Tradizionale Margherita 345g, Packung, (1kg = 4,27/4,48/5,13)","1kg = 4,27/4,48/5,13",EDEKA Center Minden,23
3138098,funny-frisch Chipsfrisch,0.88,"versch. Sorten, 175g Beutel, (100g=0,50)","100g=0,50",EDEKA Center Minden,23
3138100,Haribo,0.69,"Fruchtgummi oder Lakritz, versch. Sorten, 175/200g Beutel, (100g = 0,39/0,35)","100g = 0,39/0,35",EDEKA Center Minden,23
3138102,Melitta Filterkaffee,2.99,"gemahlener Roestkaffee, versch. Sorten, 500g Packung, (1kg=5,98)","1kg=5,98",EDEKA Center Minden,23
3138104,NescafA© Dolce Gusto oder Starbucks by NescafA© Dolce Gusto,3.33,"Kaffeespezialitaeten, versch. Sorten, z.B. Caffe Cr. Grande 128g, Cappuccino 186,4g, Bio Grande Mexico 108g, Starbucks Latte Macchiato 129g, Packung, (100g = 2,60/1,79/3,08/2,58)","100g = 2,60/1,79/3,08/2,58",EDEKA Center Minden,23
3138106,"Schwartau Extra*, Samt* o Weniger Zucker",1.39,"fruchtiger Brotaufstrich, versch. Sorten, *ausgenommen Heidelbeere, 270/300/340g Glas, (1kg = 5,15/4,63/4,09)","1kg = 5,15/4,63/4,09",EDEKA Center Minden,23
3138108,Schwarzkopf Schauma Shampoo oder Spuelung,1.29,"versch. Varianten, 400/250ml Flasche, (1l = 3,23/5,16)","1l = 3,23/5,16",EDEKA Center Minden,23
3138110,Zott Sahnejoghurt,0.35,"versch. Sorten, 140/150g Becher, (100g = 0,25/0,23)","100g = 0,25/0,23",EDEKA Center Minden,23
3138113,Aalborg Jubilaeums-Akvavit,12.99,"40% Vol., 0,7l Flasche, (1l=18,56)","1l=18,56",EDEKA Center Minden,23
3138117,Allgaeuer Bueble Bier,12.99,"versch. Sorten, + 4,50 Pfand, 20x0,5l Buegelflasche, (1l=1,30)","1l=1,30",EDEKA Center Minden,23
3138121,Alnatura Gemuesepfanne,1.99,"Gemuesemischung, fein gewuerzt, versch. Sorten, 450g Beutel, (1kg=4,42)","1kg=4,42",EDEKA Center Minden,23
3138123,Alnatura Hanfsamen geschaelt,3.99,"Bio-Qualitaet, nussiger Geschmack, fuer Mueslis, Salate oder als Topping fuer Suppen, 200g Beutel, (100g = 2,00)","100g = 2,00",EDEKA Center Minden,23
3138127,Arla Buko,0.88,"daenische Frischkaesezubereitung, versch. Sorten und Fettstufen, 200g Becher, (100g = 0,45/0,44)","100g = 0,45/0,44",EDEKA Center Minden,23
3138132,Bauerngut Hausmacher Wurst,1.69,"versch. Sorten, 250g Glas, (100g=0,68)","100g=0,68",EDEKA Center Minden,23
3138138,Beck's Pilsener,10.49,"versch. Sorten, + 3,10 Pfand, 20x0,5l Flasche, (1l=1,05)","1l=1,05",EDEKA Center Minden,23
3138140,Beck's Pilsener,10.49,"versch. Sorten, + 3,42 Pfand, 24x0,33l Flasche, (1l=1,32)","1l=1,32",EDEKA Center Minden,23
3138152,Booster Energy-Drink,0.59,"taurin- und koffeinhaltig, versch. Sorten, + 0,25 Pfand, 330ml DPG-Dose, (1l=1,79)","1l=1,79",EDEKA Center Minden,23
3138154,Buitoni Pasta,0.88,"ital. Teigwaren aus 100% Hartweizengriess, versch. Ausformungen, 500g Beutel, (1kg=1,76)","1kg=1,76",EDEKA Center Minden,23
3138156,"Coca-Cola, Fanta oder Sprite",0.99,"teilw. koffeinhaltig, + 0,25 Pfand, 1,5l PET-DPG-Flasche, (1l = 0,66)","1l = 0,66",EDEKA Center Minden,23
3138158,Colgate Komplett,0.79,"Zahncreme, versch. Varianten, 75ml Tube, (100ml=1,05)","100ml=1,05",EDEKA Center Minden,23
3138162,Danone Fruchtzwerge,0.99,"versch. Sorten, 210/300g Packung, (1kg = 4,71/3,30)","1kg = 4,71/3,30",EDEKA Center Minden,23
3138170,Dr. Oetker Gelfix,1.49,"Gelierpulver fuer Konfitueren, versch. Sorten,, 50/60g Packung, (100g = 2,98/2,48)","100g = 2,98/2,48",EDEKA Center Minden,23
3138172,Dr. Oetker Gelierzucker fuer Beeren oder Erdbeeren,1.11,"einfach selbstgemacht, nur 3 Minuten kochen, 500g Packung, (1kg=2,22)","1kg=2,22",EDEKA Center Minden,23
3138176,Dr.Oetker Sahnesteif,0.69,"5 Beutel, 40g Packung, (100g=1,73)","100g=1,73",EDEKA Center Minden,23
3138182,EDEKA Bio Balsamessig,1.79,"versch. Sorten, 250/500ml Flasche, (1l = 7,16/3,58)","1l = 7,16/3,58",EDEKA Center Minden,23
3138185,EDEKA Craft-Burger-Buns,1.49,"aus Malzteig, 4 Stueck, vorgeschnitten, 300g Packung, (1kg = 4,97)","1kg = 4,97",EDEKA Center Minden,23
3138192,EDEKA Bio Natives Olivenoel extra,3.99,"aus Griechenland, 500ml Flasche, (1l=7,98)","1l=7,98",EDEKA Center Minden,23
3138194,EDEKA Bio Original Thueringer Rostbratwurst,3.99,"gebrueht, ideal fuer Grill und Pfanne, 5x80g = 400g Packung, (1kg = 9,98)","1kg = 9,98",EDEKA Center Minden,23
3138200,EDEKA Eiweiss-Held oder Dinkel-Schnitte,0.99,"Brot in Scheiben, 300g Packung, (1kg=3,30)","1kg=3,30",EDEKA Center Minden,23
3138202,EDEKA Erdbeeren,2.29,"erntefrisch und schonend tiefgefroren, ohne Zuckerzusatz, 750g Beutel, (1kg=3,05)","1kg=3,05",EDEKA Center Minden,23
3138204,EDEKA Erdnusskerne,0.89,"geroestet & ungesalzen, Premium-Qualitaet, 200g Beutel, (100g=0,45)","100g=0,45",EDEKA Center Minden,23
3138206,EDEKA Feinkostsaucen,0.79,"ideal zum Wuerzen, Marinieren und Dippen, versch. Sorten, 300ml Squeeze-Flasche, (1l=2,63)","1l=2,63",EDEKA Center Minden,23
3138210,EDEKA Irish Angus Burger,2.69,"aus irischem Rindfleisch, zum Grillen und Braten, 300g Packung, (1kg = 8,97)","1kg = 8,97",EDEKA Center Minden,23
3138219,Erdinger Weissbier,3.99,"versch. Sorten, + 0,48 Pfand, 6x0,33l Flasche, (1l = 2,02)","1l = 2,02",EDEKA Center Minden,23
3138221,Eszet Schnitten,0.69,"koestlicher Brotbelag aus feinster Schokolade, versch. Sorten, 75g Packung, (100g=0,92)","100g=0,92",EDEKA Center Minden,23
3138230,Frosta Fertiggerichte,1.99,"versch. Sorten, 450/500g Beutel, (1kg = 4,42/3,98)","1kg = 4,42/3,98",EDEKA Center Minden,23
3138233,Grevensteiner,12.99,"versch. Sorten, + 2,78 Pfand, 16x0,5l Flasche, (1l=1,62)","1l=1,62",EDEKA Center Minden,23
3138235,Gruenlaender,1.49,"dtsch. Schnittkaese, in Wuerfeln oder Scheiben, versch. Sorten und Fettstufen, 120/130/150g Packung, (100g = 1,24/1,15/0,99)","100g = 1,24/1,15/0,99",EDEKA Center Minden,23
3138237,Gut & Guenstig Bittergetraenke,0.49,"versch. Sorten, + 0,25 Pfand, 1,5l PET-DPG-Flasche, (1l=0,33)","1l=0,33",EDEKA Center Minden,23
